defaulted,loanid,username,loanapplicationstarteddate,languagecode,age,gender,country,appliedamount,interest,loanduration,education,maritalstatus,nrofdependants,employmentstatus,employmentdurationcurrentemployer,workexperience,occupationarea,homeownershiptype,incometotal,incomefromsalary,incomefromothers,existingliabilities,liabilitiestotal,debttoincome,noofearlierdefaults,noofpreviousloansbeforeloan,amountofpreviousloansbeforeloan,priorrepayments,previousearlyrepaymentsbeforeloan,previousearlyrepaymentscountbeforeloan
0,EA720B68-77BA-4799-9BC2-AB19004EF67D,BO1351414,2019-12-04 04:47:00,6,60,2,ES,531.0,43.23,60,4,-1,,-1,Other,,-1,1,850.0,0.0,0.0,2,502.31,0.0,0,1,531.0,36.51,,0
0,2A2419D6-3494-4532-B9FA-AB190058ED51,BO4573349,2019-12-04 05:23:00,6,29,2,ES,637.0,78.45,36,5,-1,,-1,MoreThan5Years,,-1,2,1200.0,0.0,0.0,2,716.6,0.0,0,1,2125.0,474.2,,0
0,344BDE54-ACD8-486C-B566-AB19005906CA,BOK651349,2019-12-04 05:24:00,3,30,0,EE,4253.0,9.53,60,3,-1,,-1,MoreThan5Years,,-1,1,1500.0,0.0,0.0,1,650.0,0.0,0,0,0.0,0.0,,0
0,029C9228-D9AC-4B25-883F-AB190066BFED,BOK7A9K7,2019-12-04 06:14:00,4,66,1,FI,4150.0,39.16,36,4,-1,,-1,Retiree,,-1,3,2480.0,0.0,0.0,1,138.35,0.0,0,1,3113.0,283.62,,0
0,4435C47A-E4FC-44D5-BD2A-AB19006A0954,BO2AA1927,2019-12-04 06:26:00,6,34,2,ES,4253.0,54.1,36,5,-1,,-1,MoreThan5Years,,-1,1,1760.0,0.0,0.0,2,231.02,0.0,0,2,3614.0,775.4000000000002,,0
0,0E39820F-642E-4471-A857-AB19006C5E84,BO5192735,2019-12-04 06:34:00,4,37,1,FI,4150.0,40.06,36,3,-1,,-1,UpTo5Years,,-1,1,2000.0,0.0,0.0,1,300.0,0.0,0,0,0.0,0.0,,0
0,8040321D-DDF2-41FC-9B99-AB19006C824A,BO3792735,2019-12-04 06:35:00,1,41,1,EE,4253.0,11.93,36,1,-1,,-1,Other,,-1,8,700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,4B9A50DC-F3E9-48A6-B1A1-AB190076BB15,BO1342735,2019-12-04 07:12:00,4,37,1,FI,2075.0,36.93,60,3,-1,,-1,UpTo5Years,,-1,1,2200.0,0.0,0.0,1,790.0,0.0,0,0,0.0,0.0,,0
0,928A6444-798E-4E6C-A700-AB19007A1562,BOA9KAA56,2019-12-04 07:24:00,1,26,1,EE,1594.0,43.97,60,4,-1,,-1,MoreThan5Years,,-1,1,820.0,0.0,0.0,6,293.91,0.0,0,2,4142.0,520.99,,0
0,100EB8A6-88C4-4D14-9A53-AB19007B82DF,BO9944K44,2019-12-04 07:29:00,4,60,1,FI,4150.0,36.5,60,1,-1,,-1,Retiree,,-1,3,1400.0,0.0,0.0,1,290.0,0.0,0,0,0.0,0.0,,0
0,4E9FBBAD-CBC9-4B16-90ED-AB19008A5AF1,BOA7626K6,2019-12-04 08:23:00,6,43,0,ES,4253.0,43.21,60,4,-1,,-1,MoreThan5Years,,-1,2,1300.0,0.0,0.0,4,670.23,0.0,0,2,6378.0,915.15,,0
0,409B58F6-43C5-4038-9CA9-AB19008C4176,BOAA57429,2019-12-04 08:30:00,6,32,2,ES,2126.0,72.82,60,3,-1,,-1,UpTo1Year,,-1,2,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,EAEF4F1E-C7E6-4952-86C5-AB190090147E,BOK379K76,2019-12-04 08:44:00,4,39,1,FI,518.0,39.85,36,3,-1,,-1,MoreThan5Years,,-1,8,1900.0,0.0,0.0,9,2255.02,0.0,0,1,518.0,41.72,,0
0,FA475A84-4F02-47FA-9FFF-AB1900953CCB,BO561936A,2019-12-04 09:03:00,6,38,2,ES,4253.0,29.53,60,5,-1,,-1,MoreThan5Years,,-1,8,1452.0,0.0,0.0,1,90.66,0.0,0,1,1701.0,172.64,,0
0,718AEE3D-0C6D-4769-B034-AB190095B198,BOA66A359,2019-12-04 09:05:00,6,48,2,ES,4253.0,43.23,60,4,-1,,-1,MoreThan5Years,,-1,8,1500.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,149.5,,0
0,A1D98BAB-CAC3-4833-8DC5-AB190097B717,BO54543K2,2019-12-04 09:12:00,3,21,0,EE,4253.0,8.61,60,1,-1,,-1,UpTo1Year,,-1,2,700.0,0.0,0.0,2,209.0,0.0,0,0,0.0,0.0,4253.0,1
0,156AE1EF-4133-46B1-BCF3-AB190098B4CA,BO1991K59,2019-12-04 09:15:00,3,54,1,EE,2658.0,8.97,36,3,-1,,-1,UpTo5Years,,-1,1,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,F1D130B0-7957-4828-9EF8-AB190098DE8A,BO2A43K49,2019-12-04 09:16:00,6,48,2,ES,4253.0,61.9,60,4,-1,,-1,UpTo5Years,,-1,10,1300.0,0.0,0.0,1,57.78,0.0,0,1,1060.0,179.59,,0
0,92CCA88B-D62B-4E3C-A905-AB19009B61AA,BO6556962,2019-12-04 09:25:00,1,26,1,EE,7442.0,18.23,60,5,-1,,-1,UpTo5Years,,-1,2,1220.0,0.0,0.0,1,144.5,0.0,0,1,3508.0,250.56,,0
0,657FE942-3ADF-442E-81DD-AB19009D45CD,BO16A6521,2019-12-04 09:32:00,3,39,1,EE,4253.0,13.78,36,1,-1,,-1,MoreThan5Years,,-1,1,800.0,0.0,0.0,1,300.0,0.0,0,0,0.0,0.0,4253.0,1
0,19A70BB2-B64B-4FAB-944D-AB19009D2BC7,BO1969KK2,2019-12-04 09:32:00,6,45,2,ES,2126.0,72.82,60,5,-1,,-1,MoreThan5Years,,-1,8,2058.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,AEA24F31-70B3-4E4E-9310-AB19009D6B78,BO1313A54,2019-12-04 09:33:00,1,34,0,EE,4253.0,9.35,60,5,-1,,-1,UpTo1Year,,-1,1,2750.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0B00D6BA-C751-4E87-8213-AB19009F4FF4,BO9279136,2019-12-04 09:40:00,4,56,0,FI,4150.0,39.94,36,3,-1,,-1,MoreThan5Years,,-1,8,2900.0,0.0,0.0,2,519.16,0.0,0,1,2075.0,206.33,,0
0,BD4AA01F-915A-4D2B-B465-AB19009FF975,BO554K31A,2019-12-04 09:42:00,1,24,1,EE,2339.0,25.6,24,1,-1,,-1,UpTo1Year,,-1,1,1200.0,0.0,0.0,3,371.0,0.0,0,0,0.0,0.0,,0
0,09AB349D-448C-40C7-837C-AB1900A00674,BO6A94335,2019-12-04 09:42:00,6,40,2,ES,2126.0,72.78,60,3,-1,,-1,UpTo5Years,,-1,10,1100.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0.0,,0
0,2815A172-4A99-4A99-BC20-AB1900A047D2,BO3453712,2019-12-04 09:43:00,4,50,0,FI,4150.0,39.85,36,3,-1,,-1,UpTo5Years,,-1,3,2000.0,0.0,0.0,2,275.0,0.0,0,1,2020.0,2056.87,,0
0,AC174E79-65EB-4B60-ABA6-AB1900A0EE3B,BO4236762,2019-12-04 09:45:00,4,55,1,FI,518.0,39.85,36,1,-1,,-1,MoreThan5Years,,-1,1,2040.0,0.0,0.0,17,3202.0,0.0,0,0,0.0,0.0,,0
1,7DE69DE9-1CB6-4D60-87BF-AB1900A11B08,BO94AAAK2,2019-12-04 09:46:00,6,35,0,ES,2870.0,29.52,60,1,-1,,-1,Retiree,,-1,8,1011.0,0.0,0.0,4,525.43,0.0,0,2,6378.0,822.9599999999998,,0
0,1D0139E9-AB74-460A-A3CF-AB1900A402F5,BO3K613K2,2019-12-04 09:57:00,1,34,0,EE,4253.0,8.23,36,5,-1,,-1,MoreThan5Years,,-1,8,1700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,4C71935C-1468-4C90-940C-AB1900A755C4,BOK1A1132,2019-12-04 10:09:00,4,61,0,FI,1349.0,36.45,60,3,-1,,-1,Retiree,,-1,1,1350.0,0.0,0.0,1,148.58,0.0,0,1,2655.0,795.5600000000002,,0
0,F0205E12-13AE-408C-9165-AB1900A874DF,BOA259735,2019-12-04 10:13:00,4,62,0,FI,4150.0,41.19,12,1,-1,,-1,MoreThan5Years,,-1,1,2600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,ADA76B2A-D8FC-4249-A162-AB1900A96FA3,BO31914K9,2019-12-04 10:16:00,4,51,0,FI,4150.0,39.21,36,4,-1,,-1,Other,,-1,1,3500.0,0.0,0.0,2,1773.8,0.0,0,1,4250.0,1232.38,,0
1,D29C9E71-D07D-44AD-B170-AB1900A98BC2,BO647AK96,2019-12-04 10:17:00,6,37,0,ES,4253.0,53.95,60,5,-1,,-1,MoreThan5Years,,-1,10,1800.0,0.0,0.0,1,100.92,0.0,0,1,2125.0,364.05000000000007,,0
0,4A5B5001-DF46-4F29-811E-AB1900AB32C2,BO6579414,2019-12-04 10:23:00,4,57,1,FI,1141.0,39.21,36,1,-1,,-1,MoreThan5Years,,-1,10,2500.0,0.0,0.0,1,338.34,0.0,0,1,10150.0,682.3199999999998,,0
0,9A3BA9A3-4CD0-4CEC-BD87-AB1900AC0AC2,BO162K912,2019-12-04 10:26:00,1,21,0,EE,4253.0,11.94,60,1,-1,,-1,Other,,-1,2,400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1275.0,1
0,B9E2CA25-7156-4C4B-8E9D-AB1900ACD988,BO614A673,2019-12-04 10:29:00,1,29,1,EE,531.0,11.76,60,3,-1,,-1,UpTo1Year,,-1,10,580.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F41A9986-5F46-43C8-B223-AB1900B0654E,BO9632772,2019-12-04 10:42:00,6,53,0,ES,4253.0,23.6,60,1,-1,,-1,MoreThan5Years,,-1,8,1400.0,0.0,0.0,3,521.1,0.0,0,2,5314.0,750.96,,0
0,87392C81-D774-4139-83BB-AB1900B5E3D3,BO1292766,2019-12-04 11:02:00,4,63,0,FI,4150.0,39.24,36,3,-1,,-1,MoreThan5Years,,-1,1,7500.0,0.0,0.0,1,184.45,0.0,0,1,4150.0,366.59,,0
1,1F3A8924-C272-4DF8-AC91-AB1900B68AA1,BO7492A96,2019-12-04 11:04:00,1,31,0,EE,4253.0,19.33,36,4,-1,,-1,MoreThan5Years,,-1,3,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,7B6CCB03-FF39-4C58-A9C7-AB1900B660E6,BO4554K16,2019-12-04 11:04:00,3,34,0,EE,2658.0,29.86,24,4,-1,,-1,UpTo5Years,,-1,2,700.0,0.0,0.0,1,98.0,0.0,0,0,0.0,0.0,,0
0,8DA9B220-A778-4095-8528-AB1900B7CB6D,BO3317572,2019-12-04 11:09:00,6,52,0,ES,2126.0,63.84,24,5,-1,,-1,Other,,-1,1,1500.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,212.44,,0
0,C5E60AC8-75A4-49A5-8499-AB1900B8D027,BO6625414,2019-12-04 11:12:00,6,60,2,ES,3189.0,64.43,36,5,-1,,-1,UpTo5Years,,-1,10,2500.0,0.0,0.0,3,707.32,0.0,0,1,2126.0,132.96,,0
0,1CA32E23-A26A-452A-8B4E-AB1900BA121C,BO6165612,2019-12-04 11:17:00,6,35,0,ES,2126.0,51.2,60,5,-1,,-1,UpTo5Years,,-1,3,904.0,0.0,0.0,1,69.51,0.0,0,1,1275.0,138.7,,0
1,26735BB9-221F-46F4-AD12-AB1900BB9604,BO3544735,2019-12-04 11:22:00,6,29,2,ES,1594.0,72.76,60,4,-1,,-1,Other,,-1,2,1200.0,0.0,0.0,1,123.0,0.0,0,0,0.0,0.0,,0
0,71B18B04-7724-45AE-9695-AB1900BC7072,BO36164K1,2019-12-04 11:26:00,6,42,0,ES,2126.0,72.78,60,5,-1,,-1,MoreThan5Years,,-1,10,4500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,527D7854-3138-436D-AC28-AB1900BD8B66,BO37A6594,2019-12-04 11:30:00,6,51,2,ES,2126.0,72.79,60,5,-1,,-1,MoreThan5Years,,-1,8,2000.0,0.0,0.0,2,490.0,0.0,0,0,0.0,0.0,,0
0,36B8DE8D-66EE-4B19-9AE4-AB1900BDCEA5,BO997AK9,2019-12-04 11:31:00,3,28,0,EE,1594.0,11.19,24,4,-1,,-1,UpTo5Years,,-1,3,1200.0,0.0,0.0,1,40.0,0.0,0,0,0.0,0.0,,0
1,6ADA6434-6877-4AD7-A8A1-AB1900C14F0A,BO3K35735,2019-12-04 11:43:00,4,58,1,FI,1556.0,36.86,60,5,-1,,-1,MoreThan5Years,,-1,3,2450.0,0.0,0.0,2,550.0,0.0,0,0,0.0,0.0,,0
1,C66D3A91-F28F-48B2-BA43-AB1900C2327F,BO79429K4,2019-12-04 11:47:00,6,21,2,ES,3189.0,54.05,36,5,-1,,-1,UpTo5Years,,-1,2,1200.0,0.0,0.0,1,84.95,0.0,0,1,1594.0,164.29000000000005,,0
0,088D2954-B06E-402C-A3C3-AB1900C3C2F3,BO3375735,2019-12-04 11:52:00,4,53,1,FI,830.0,40.83,30,5,-1,,-1,MoreThan5Years,,-1,3,2250.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,DD3697F1-7B15-4CB6-A638-AB1900C51162,BOAKKKKK5,2019-12-04 11:57:00,6,37,2,ES,2126.0,72.86,60,4,-1,,-1,UpTo5Years,,-1,8,2500.0,0.0,0.0,1,950.0,0.0,0,0,0.0,0.0,,0
1,78C71559-58A3-4924-94D3-AB1900C5107F,BO991K7K9,2019-12-04 11:57:00,4,35,0,FI,4150.0,39.85,36,5,-1,,-1,MoreThan5Years,,-1,3,2100.0,0.0,0.0,1,266.08,0.0,0,1,4250.0,1042.0700000000004,,0
0,60CC46A4-0E71-42F2-A853-AB1900C8CBDB,BOK3364K5,2019-12-04 12:11:00,1,36,0,EE,4253.0,9.16,36,5,-1,,-1,UpTo1Year,,-1,1,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,A591B51E-8504-4D65-AF55-AB1900D01761,BO9KAK514,2019-12-04 12:37:00,6,37,2,ES,2126.0,25.08,60,4,-1,,-1,MoreThan5Years,,-1,3,1250.0,0.0,0.0,1,113.32,0.0,0,1,2126.0,209.14,,0
1,D233D9F2-735F-411B-8866-AB1900E06E97,BO154K635,2019-12-04 13:37:00,6,35,2,ES,2126.0,72.89,60,4,-1,,-1,UpTo1Year,,-1,10,1400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,3B783C69-7A48-4F7E-A178-AB1900E0E36E,BO7A391K6,2019-12-04 13:38:00,4,35,1,FI,3113.0,39.94,36,3,-1,,-1,MoreThan5Years,,-1,3,1700.0,0.0,0.0,2,285.0,0.0,0,0,0.0,0.0,,0
1,C34EC1FD-1C75-4CC3-877D-AB1900E41FEE,BOK34K546,2019-12-04 13:50:00,6,62,0,ES,3189.0,54.05,36,5,-1,,-1,MoreThan5Years,,-1,8,3100.0,0.0,0.0,4,1905.55,0.0,0,2,6378.0,995.03,,0
0,C8B6944F-77F6-4AB5-98DF-AB1900E46A65,BO9496927,2019-12-04 13:51:00,4,54,0,FI,4150.0,36.99,60,3,-1,,-1,MoreThan5Years,,-1,8,2500.0,0.0,0.0,6,1236.0,0.0,0,1,6750.0,393.75,,0
1,D943F7CD-B3AE-41E6-B859-AB1900EA9E1C,BO1629421,2019-12-04 14:14:00,6,31,0,ES,2126.0,72.79,60,4,-1,,-1,UpTo1Year,,-1,3,1400.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,0A7D851C-6696-428A-96C1-AB1900EC9C31,BO65A11K6,2019-12-04 14:21:00,4,63,1,FI,4150.0,39.12,36,1,-1,,-1,Retiree,,-1,1,1500.0,0.0,0.0,1,280.0,0.0,0,0,0.0,0.0,,0
1,F7FCF70F-2965-40B1-9688-AB1900EED0DF,BO51K6479,2019-12-04 14:29:00,6,43,2,ES,3189.0,78.5,36,4,-1,,-1,UpTo5Years,,-1,3,1056.0,0.0,0.0,2,269.9,0.0,0,1,2126.0,210.87,,0
0,BA36254C-B96A-45AA-BAFC-AB1900EF396B,BO349A635,2019-12-04 14:30:00,3,41,1,EE,3189.0,8.05,60,3,-1,,-1,UpTo5Years,,-1,1,530.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,F84C1E7B-6E2E-426E-BB21-AB1900EFC3FD,BO4K231KA,2019-12-04 14:32:00,1,59,1,EE,531.0,39.34,60,5,-1,,-1,MoreThan5Years,,-1,3,1600.0,0.0,0.0,6,1325.97,0.0,0,1,531.0,26.85,,0
0,AAD79887-F76D-46DB-9298-AB1900F0B4C1,BO354A635,2019-12-04 14:36:00,1,53,1,EE,4253.0,7.68,60,4,-1,,-1,MoreThan5Years,,-1,1,650.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,4838C2B3-2AAC-4FA1-B671-AB1900F4A42D,BO34K3635,2019-12-04 14:50:00,3,21,1,EE,4253.0,12.49,36,3,-1,,-1,UpTo1Year,,-1,2,700.0,0.0,0.0,1,30.0,0.0,0,0,0.0,0.0,,0
0,7E3E9F72-6A66-420E-A473-AB1900F49783,BO5723492,2019-12-04 14:50:00,6,30,0,ES,4253.0,25.09,60,3,-1,,-1,UpTo1Year,,-1,2,800.0,0.0,0.0,1,225.0,0.0,0,2,4889.0,5253.28,,0
0,91126ED1-2870-4324-AF44-AB1900FA40D9,BO653A226,2019-12-04 15:11:00,1,38,0,EE,531.0,16.01,60,5,-1,,-1,MoreThan5Years,,-1,1,2000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,89D50999-DBA1-4846-B1E1-AB1900FA87C0,BO6313635,2019-12-04 15:12:00,1,30,1,EE,2126.0,11.38,36,5,-1,,-1,UpTo5Years,,-1,1,1500.0,0.0,0.0,1,250.0,0.0,0,0,0.0,0.0,,0
0,FE4E7B06-F3D9-4DA8-A5B2-AB1900FF0C5E,BO6549739,2019-12-04 15:28:00,1,46,0,EE,1063.0,38.95,48,3,-1,,-1,UpTo5Years,,-1,3,1700.0,0.0,0.0,2,143.7,0.0,0,2,4141.0,383.03,,0
0,D1381F9C-482C-4F5D-A550-AB1901008231,BOA143A29,2019-12-04 15:33:00,6,38,2,ES,2126.0,72.79,60,4,-1,,-1,UpTo1Year,,-1,2,1350.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,805DD4B4-2334-4316-8F06-AB19010181AE,BO29K416A,2019-12-04 15:37:00,1,34,0,EE,4253.0,18.23,60,4,-1,,-1,UpTo5Years,,-1,1,2300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,B7011DBB-72FB-4649-884C-AB1901032C39,BO5155694,2019-12-04 15:43:00,4,60,1,FI,518.0,39.15,36,1,-1,,-1,Retiree,,-1,8,1028.0,0.0,0.0,4,925.82,0.0,0,0,0.0,0.0,,0
0,F8DF8A6A-9E57-4E0C-9F9E-AB190104FED3,BO473AA42,2019-12-04 15:50:00,4,36,1,FI,4150.0,36.53,60,5,-1,,-1,MoreThan5Years,,-1,1,2500.0,0.0,0.0,3,858.34,0.0,0,1,5050.0,336.68,,0
0,C3E72AB8-3ACD-409F-9805-AB1901051B60,BO65532A4,2019-12-04 15:50:00,1,48,0,EE,6804.0,17.67,36,3,-1,,-1,UpTo1Year,,-1,3,27000.0,0.0,0.0,1,191.62,0.0,0,1,4253.0,314.25,,0
1,A2BE2D83-79E6-4EFD-88F7-AB190106917B,BO62K1635,2019-12-04 15:55:00,6,27,2,ES,2126.0,72.88,60,1,-1,,-1,Other,,-1,2,1250.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,F5E877CF-6AE8-4AD1-A57E-AB19010A110D,BO95KAA7,2019-12-04 16:08:00,3,30,1,EE,5954.0,18.61,60,1,-1,,-1,UpTo5Years,,-1,2,670.0,0.0,0.0,2,246.62,0.0,0,1,1594.0,132.29000000000002,,0
0,E37280B3-FA61-44D9-9B4E-AB19010B2491,BO9331635,2019-12-04 16:12:00,6,44,2,ES,2126.0,72.76,60,5,-1,,-1,MoreThan5Years,,-1,3,2300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,E3FFE72F-8F26-430B-AD65-AB19010B92D5,BO56A3314,2019-12-04 16:14:00,4,40,0,FI,4150.0,39.85,36,5,-1,,-1,UpTo5Years,,-1,1,2700.0,0.0,0.0,5,1550.45,0.0,0,1,4150.0,348.15,,0
0,0F5BB596-F45D-4F84-909A-AB19010B9EE8,BO2631635,2019-12-04 16:14:00,1,24,1,EE,531.0,17.5,60,3,-1,,-1,UpTo5Years,,-1,2,1000.0,0.0,0.0,1,127.0,0.0,0,0,0.0,0.0,,0
0,3926F402-AAB7-4F0D-90EF-AB19010D5B2F,BO1611635,2019-12-04 16:20:00,4,55,1,FI,1037.0,39.66,36,3,-1,,-1,UpTo5Years,,-1,3,700.0,0.0,0.0,1,75.0,0.0,0,0,0.0,0.0,,0
0,8A44945E-8691-4F39-956F-AB19010DF392,BO3411635,2019-12-04 16:22:00,6,47,2,ES,1913.0,72.88,60,5,-1,,-1,MoreThan5Years,,-1,8,3000.0,0.0,0.0,1,180.0,0.0,0,0,0.0,0.0,,0
1,7C2E9281-1FEC-4427-A277-AB190112754C,BO2461635,2019-12-04 16:39:00,6,51,2,ES,2126.0,72.79,60,4,-1,,-1,MoreThan5Years,,-1,1,3000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,2DBE5520-1B83-4A91-92B8-AB1901161B7B,BO43961KA,2019-12-04 16:52:00,6,51,1,ES,3189.0,54.08,36,5,-1,,-1,MoreThan5Years,,-1,10,1150.0,0.0,0.0,2,345.04,0.0,0,2,6378.0,590.88,,0
0,B03D1812-69C2-46C6-BEDC-AB1901162D86,BOA691635,2019-12-04 16:52:00,3,24,1,EE,4253.0,9.89,36,3,-1,,-1,UpTo1Year,,-1,2,700.0,0.0,0.0,1,159.0,0.0,0,0,0.0,0.0,,0
0,F290B52A-0F68-4E1A-8981-AB1901196536,BO2919354,2019-12-04 17:04:00,6,50,2,ES,2126.0,72.78,60,4,-1,,-1,Other,,-1,10,1700.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,9583437F-66D6-4443-882E-AB19011C2345,BO1KA7635,2019-12-04 17:14:00,1,25,1,EE,1594.0,19.87,18,1,-1,,-1,UpTo5Years,,-1,10,750.0,0.0,0.0,1,100.0,0.0,0,0,0.0,0.0,,0
0,FB639A8E-1E06-451B-8553-AB19011F8D6C,BO23A7AA1,2019-12-04 17:26:00,6,46,2,ES,2126.0,43.2,60,3,-1,,-1,MoreThan5Years,,-1,1,1500.0,0.0,0.0,2,201.54,0.0,0,2,6378.0,660.9799999999998,,0
0,C68AFC9C-61A7-4E12-8268-AB190128AA61,BO6527635,2019-12-04 18:00:00,4,24,0,FI,4150.0,37.07,60,3,-1,,-1,MoreThan5Years,,-1,1,2600.0,0.0,0.0,2,450.0,0.0,0,0,0.0,0.0,,0
0,46D91302-8EB2-4DDB-BBCF-AB19012C7C59,BO5547635,2019-12-04 18:14:00,4,51,1,FI,1868.0,39.85,36,5,-1,,-1,MoreThan5Years,,-1,1,3700.0,0.0,0.0,1,399.0,0.0,0,0,0.0,0.0,,0
0,7BC60AD8-D453-44D8-BEEB-AB1901302209,BOK6K6635,2019-12-04 18:27:00,4,41,0,FI,4150.0,38.98,36,3,-1,,-1,MoreThan5Years,,-1,1,3800.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
1,7872FC9D-28CE-4537-96E6-AB1901303C51,BO113A172,2019-12-04 18:27:00,6,25,0,ES,4253.0,43.2,60,5,-1,,-1,UpTo5Years,,-1,2,1095.0,0.0,0.0,2,179.34,0.0,0,2,3716.0,606.33,,0
0,F4627C6E-CE7D-4E43-A530-AB1901318DF5,BO54K6635,2019-12-04 18:32:00,6,43,2,ES,2126.0,72.81,60,1,-1,,-1,Retiree,,-1,1,2004.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,D9849966-82D1-4A31-8DCC-AB19013415E5,BO63K614A,2019-12-04 18:41:00,3,32,0,EE,4146.0,12.31,60,4,-1,,-1,MoreThan5Years,,-1,1,900.0,0.0,0.0,1,104.0,0.0,0,0,0.0,0.0,,0
0,27E78BC2-FDAA-46A8-9449-AB190137A6DD,BO17512A7,2019-12-04 18:54:00,2,33,1,FI,4150.0,37.03,60,3,-1,,-1,MoreThan5Years,,-1,3,1600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,09B2F202-E70F-4A3F-B631-AB19013898D6,BOKK66635,2019-12-04 18:58:00,1,33,0,EE,531.0,36.52,24,3,-1,,-1,MoreThan5Years,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,665B2A47-F7B0-47B1-A5E0-AB190139BC82,BO2126635,2019-12-04 19:02:00,6,22,2,ES,2126.0,32.11,60,4,-1,,-1,UpTo5Years,,-1,2,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,7D3F057C-50E1-4B64-8E56-AB19013A03CB,BO5726635,2019-12-04 19:03:00,2,29,0,EE,2658.0,9.51,18,5,-1,,-1,UpTo1Year,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,3D9295DF-D058-4DF1-8C1A-AB19013DF15F,BO9527114,2019-12-04 19:17:00,4,31,0,FI,4150.0,36.53,60,3,-1,,-1,UpTo1Year,,-1,8,1760.0,0.0,0.0,1,400.0,0.0,0,1,4150.0,4258.36,,0
0,81138A5D-A44A-48B7-858C-AB1901456622,BOA5K2635,2019-12-04 19:44:00,6,37,2,ES,2126.0,72.83,60,5,-1,,-1,UpTo5Years,,-1,10,1200.0,0.0,0.0,1,400.0,0.0,0,0,0.0,0.0,,0
0,5FB2CCF9-8D1B-4925-AC34-AB1901470A95,BO17A2635,2019-12-04 19:50:00,3,31,0,EE,4253.0,8.23,60,3,-1,,-1,UpTo5Years,,-1,1,1500.0,0.0,0.0,1,200.0,0.0,0,0,0.0,0.0,,0
0,6919A5A3-CA02-470E-BA86-AB190149895E,BOK732635,2019-12-04 19:59:00,3,21,0,EE,4253.0,33.59,60,4,-1,,-1,UpTo5Years,,-1,10,1785.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
0,3CE59CA6-B5E3-462D-8407-AB19014AEDEF,BO1KAKAK9,2019-12-04 20:04:00,6,42,2,ES,3189.0,31.55,36,5,-1,,-1,MoreThan5Years,,-1,10,2000.0,0.0,0.0,2,1023.44,0.0,0,1,2125.0,556.49,,0
0,AB305D6B-4AD4-459D-B8AB-AB19014BE2C6,BO9K29114,2019-12-04 20:08:00,3,45,0,EE,2126.0,8.23,60,3,-1,,-1,UpTo1Year,,-1,2,1100.0,0.0,0.0,1,151.25,0.0,0,1,4253.0,217.82,,0
0,F29F726F-0475-4F85-9524-AB1901531E12,BO9922635,2019-12-04 20:34:00,1,23,0,EE,4253.0,8.97,36,3,-1,,-1,UpTo5Years,,-1,2,1400.0,0.0,0.0,1,280.0,0.0,0,0,0.0,0.0,,0
0,23EEB213-AA7E-4A00-B3E8-AB19015590E8,BO121K9A7,2019-12-04 20:43:00,1,48,0,EE,4253.0,10.45,36,5,-1,,-1,MoreThan5Years,,-1,3,1000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,,0
